"coefficient","Author"
0,"A.W. Byvanck"
0,"D.G. Jelgersma"
0,"W.L.P.A. Molengraaff"
0,"B.J.H. Ovink"
0,"J.E. Enklaar"
0,"Samuel Kalff"
0,"Ernest van der Hallen"
0,"Gerard Wijdeveld"
0,"P. van Schilfgaarde"
0,"B.A. van Groningen"
0,"J. Mansion"
0,"Anton Van de Velde"
0,"Gabriël Smit"
0,"Urbain van de Voorde"
0,"Desiderius Erasmus"
0,"H.H.J. Maas"
0,"Jan Greshoff"
0,"M.R.J. Brinkgreve"
0,"H.L. van Oordt"
0,"Menno ter Braak"
0,"J. Slauerhoff"
0,"Richard Minne"
0,"Raphaël M.J. Kreemers"
0,"Frank van den Wijngaert"
0,"Maurice De Tollenaere"
0,"Edward Rombauts"
0,"J.C. Brandt Corstius"
0,"A.W.C. Zuidema"
0,"Fernand Toussaint van Boelaere"
0,"J.L. Pauwels"
0,"Pierre H. Dubois"
0,"Jos de Haes"
0,"Albert van Driessche"
0,"H. Enno van Gelder"
0,"Piet Calis"
0,"Eddy van Vliet"
0,"Willem G. Weststeijn"
0,"Jules Dister"
0,"Paul van Heck"
0,"Paul M. Doolan"
0,"M.A. Wes"
0,"Pieter de Meijer"
0,"Cok van der Voort"
0,"Aaldrik Koops"
0,"Johan van Benthem"
0,"M.K. van Dort-Slijper"
0,"Majorie Bottenheim"
0,"Leo Ross"
0,"Rob Rentenaar"
0,"L.J. Zimmerman"
0,"Bob den Uyl"
0,"A. Ladan"
0,"G. van Benthem van den Bergh"
0,"B. Hunningher"
0,"Sjaak de Mey"
0,"D.M. Bakker"
0,"Fr. Daems"
0,"W. Drop"
0,"J.J.M. Westenbroek"
0,"Ivo Michiels"
0,"Frans Depeuter"
0,"Hugo Brems"
0,"Jan Ploeger"
0,"Nelleke van Maaren"
0,"Bob de Nijs"
0,"A.L. Constandse"
0,"Jan Blokker"
0,"Hans Berghuis"
0,"G. Dijkink"
0,"P.C. Paardekooper"
0,"F. van Elmbt"
0,"Fernand Auwera"
0,"Julien Vermeulen"
0,"Toine Hovens"
0,"Lela Zeckovic"
0,"Klaas Iwema"
0,"G. Engelberg"
0,"Pierre Kemp"
0,"Wiel van der Randen"
0,"Anton van Duinkerken"
0,"Hendrik Riemens"
0,"Maurits Sabbe"
0,"Th.J.G. Locher"
0,"Hugo Vandeperre"
0,"E.J. Vandenbussche"
0,"Paul de Ryck"
0,"Marcel Grypdonck"
0,"G.G. Kloeke"
0,"Henri Raloff"
0,"A.L.W. Seyffardt"
0,"Pieter Heering"
0,"K.W. van Gorkom"
0,"Melchior Treub"
0,"M. de Ras"
0,"Nicolaas de Roever"
0,"R.F. Beerling"
0,"D.W. Fokkema"
0,"Peter Hofstede"
0,"J. van Baal"
0,"Ronald Landheer"
0,"Hans van Dijk"
0,"August Vermeylen"
0,"Lucienne Stassaert"
0,"Johan van der Woude"
0,"H. Bonger"
0,"Robert van Genechten"
0,"I.H. Gosses"
0,"A.A. Bake"
0,"C.T. van Valkenburg"
0,"Felix Rutten"
0,"Eugène de Hovre"
0,"Marie Koenen"
0,"Eppe Wiersum"
0,"Elie van Rijckevorsel"
0,"Abraham Seyne Kok"
0,"Philippe Zilcken"
0,"Jan Carel Matthes"
0,"P.W.A. Cort van der Linden"
0,"A.W. Pulle"
0,"H. Logeman"
0,"Antoon Derkinderen"
0,"F. de Haan"
0,"Hugo de Vries"
0,"Israël Querido"
0,"Nico van Suchtelen"
0,"Z. Peeters"
0,"I. de Vreese"
0,"E.J. Mertens"
0,"J.S. van Veen"
0,"L.H. Slotemaker"
0,"Anton Koolhaas"
0,"Karel Meeuwesse"
0,"Marnix Gijsen"
0,"R. de Jong"
0,"N.A. Donkersloot"
0,"Ben Stroman"
0,"Ad den Besten"
0,"Jan H. de Groot"
0,"T.J. Haarhoff"
0,"Max Rooses"
0,"Johan Hendrik Gallée"
0,"J.J.P. Valeton"
0,"T.T.H. Jorissen"
0,"A.W. Kroon-Star Numan"
0,"Jacob Gijsbert de Hoop Scheffer"
0,"J.A.F.L. van Heeckeren"
0,"Balthazar Heldring"
0,"A.J.W. Farncombe Sanders"
0,"Wina Born"
0,"Jacq Firmin Vogelaar"
0,"Hans Ester"
0,"Jan Mulder"
0,"Cisca Dresselhuys"
0,"Jaap Goedegebuure"
0,"Piet de Rooy"
0,"Theo de Boer"
0,"Hugo Pos"
0,"Frits Staal"
0,"C.P. Bakker"
0,"Job Creyghton"
0,"Enno Endt"
0,"Paul van der Heijde"
0,"P.J. Buijnsters"
0,"J. Lachlan Mackenzie"
0,"Antoine Braet"
0,"Odile Heynders"
0,"Hanneke Mulder"
0,"A. Sturm"
0,"Luc Renders"
0,"Mark Insingel"
0,"Jan Brokken"
